Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
257054,"Lion of Macedon (Greek Series, #1)",David Gemmell,"Gemmell, David",,"=""0345485351""","=""9780345485359""",0,4.27,Del Rey,Paperback,516,2005,1991,,2022/09/14,to-read,to-read (#696),to-read,,,,0,0
34684622,Leonardo da Vinci,Walter Isaacson,"Isaacson, Walter",,"=""1501139150""","=""9781501139154""",3,4.19,Simon & Schuster,Hardcover,600,2017,2017,2022/09/09,2022/08/01,,,read,,,,1,0
17837762,Uzumaki,Junji Ito,"Ito, Junji","Susan Daigle-Leach, Yuji Oniki","=""1421561328""","=""9781421561325""",4,4.45,VIZ Media,Hardcover,653,2013,2000,,2022/09/08,,,read,,,,1,0
40680070,"Bleach 2-in-1 Edition, Vol. 25: Includes vols. 73-74",Tite Kubo,"Kubo, Tite",,"=""1421598701""","=""9781421598703""",3,4.13,VIZ Media LLC,Paperback,440,2019,,,2022/09/04,,,read,,,,1,0
31140438,"Bleach (3-in-1 Edition), Vol. 18: Includes vols. 52, 53  54",Tite Kubo,"Kubo, Tite",,"=""1421585820""","=""9781421585826""",3,3.97,VIZ Media LLC,Paperback,624,2017,,,2022/09/01,,,read,,,,1,0
24100285,"Space Opera (Space Opera, #1)",Catherynne M. Valente,"Valente, Catherynne M.",,"=""1472115074""","=""9781472115072""",1,3.47,Corsair,Hardcover,294,2018,2018,2022/08/31,2020/02/19,,,read,,,,1,0
60715988,ONE PIECE 103,Eiichiro Oda,"Oda, Eiichiro",尾田栄一郎,"=""408883190X""","=""9784088831909""",4,4.81,集英社 / Shūeisha,Paperback,232,2022,2022,,2022/08/31,,,read,,,,1,0
58340716,"August Kitko and the Mechas from Space (The Starmetal Symphony, #1)",Alex White,"White, Alex",,"=""0316430579""","=""9780316430579""",3,3.91,Orbit,Paperback,451,2022,2022,2022/08/31,2022/08/15,,,read,,,,1,0
27406743,"Bleach (3-in-1 Edition), Vol. 16: Includes vols. 46, 47  48",Tite Kubo,"Kubo, Tite",,"=""1421585332""","=""9781421585338""",3,4.35,VIZ Media LLC,Paperback,600,2016,,,2022/08/31,,,read,,,,1,0
397483,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America",Erik Larson,"Larson, Erik",,"=""0609608444""","=""9780609608449""",0,4.00,Crown Publishers,Hardcover,447,2003,2003,,2022/08/30,to-read,to-read (#695),to-read,,,,0,0
59808343,American Demon: Eliot Ness and the Hunt for America's Jack the Ripper,Daniel Stashower,"Stashower, Daniel",,"=""1250041163""","=""9781250041166""",0,3.58,Minotaur Books,Hardcover,352,2022,2022,,2022/08/30,to-read,to-read (#694),to-read,,,,0,0
56179377,Nettle & Bone,T. Kingfisher,"Kingfisher, T.",,"=""1250244048""","=""9781250244048""",0,4.24,Tor Books,Hardcover,245,2022,2022,,2022/08/25,to-read,to-read (#693),to-read,,,,0,0
10225194,"Bleach (3-in-1 Edition), Vol. 1: Includes vols. 1, 2 & 3",Tite Kubo,"Kubo, Tite",Joe Yamazaki,"=""1421539926""","=""9781421539928""",3,4.34,VIZ Media LLC,Mass Market Paperback,576,2011,2011,,2022/08/24,,,read,,,,1,0
58041115,And Then There Were (N-One),Sarah Pinsker,"Pinsker, Sarah",,"=""""","=""""",4,4.32,Uncanny Magazine,Paperback,,2017,,2022/08/21,2022/08/19,,,read,,,,1,0
18693738,Tomorrow and Tomorrow,Tom Sweterlitsch,"Sweterlitsch, Tom",,"=""0399167498""","=""9780399167492""",0,3.55,G.P. Putnam's Sons,Hardcover,352,2014,2014,,2022/08/19,to-read,to-read (#692),to-read,,,,0,0
89195,"The Prefect (Prefect Dreyfus Emergency, #1)",Alastair Reynolds,"Reynolds, Alastair",,"=""0575077166""","=""9780575077164""",0,4.16,Gollancz,Hardcover,410,2007,2007,,2022/08/15,currently-reading,currently-reading (#18),currently-reading,,,,1,0
46945,Requiem for a Dream,Hubert Selby Jr.,"Jr., Hubert Selby","Darren Aronofsky, Richard Price","=""1560252480""","=""9781560252481""",0,4.10,Da Capo Press,Paperback,279,1999,1978,,2022/08/13,to-read,to-read (#691),to-read,,,,0,0
41716946,The Gameshouse (The Gameshouse #1-3),Claire North,"North, Claire",,"=""031649156X""","=""9780316491563""",5,3.97,Orbit,Paperback,448,2019,2019,2022/08/12,2022/07/05,,,read,,,,1,0
51412650,"ハイキュー!! 45 (Haikyū!!, #45)",Haruichi Furudate,"Furudate, Haruichi",古舘 春一,"=""4088824717""","=""9784088824710""",4,4.85,集英社 / Shūeisha,Paperback,224,2020,2020,,2022/08/10,,,read,,,,1,0
52537460,ハイキュー!! 41 [Haikyū!! 41],Haruichi Furudate,"Furudate, Haruichi",古舘 春一,"=""4088821777""","=""9784088821771""",5,4.72,集英社 / Shūeisha,Paperback,184,2020,2020,,2022/08/10,,,read,,,,1,0
28254384,ハイキュー!! 21 [Haikyū!! 21],Haruichi Furudate,"Furudate, Haruichi",古舘 春一,"=""4088806697""","=""9784088806693""",4,4.68,集英社 / Shūeisha,Paperback,216,2016,2016,,2022/08/07,,,read,,,,1,0
55277083,"The Shadow of the Gods (The Bloodsworn Saga, #1)",John Gwynne,"Gwynne, John",,"=""0316539880""","=""9780316539883""",0,4.29,Orbit,Paperback,528,2021,2021,,2021/05/27,to-read,to-read (#454),to-read,,,,0,0
22459982,"ハイキュー!! 11 (Haikyū!!, #11)",Haruichi Furudate,"Furudate, Haruichi",古舘 春一,"=""4088800710""","=""9784088800714""",4,4.66,集英社 / Shūeisha,Paperback,192,2014,2014,,2022/08/04,,,read,,,,1,0
20569355,"ハイキュー!! 8 (Haikyū!!, #8)",Haruichi Furudate,"Furudate, Haruichi",古舘 春一,"=""4088708202""","=""9784088708201""",4,4.66,集英社 / Shūeisha,Paperback,192,2013,2013,,2022/08/03,,,read,,,,1,0
20318855,"ハイキュー!! 1 (Haikyū!!, #1)",Haruichi Furudate,"Furudate, Haruichi",古舘 春一,"=""4088704533""","=""9784088704531""",4,4.59,集英社 / Shūeisha,Paperback,192,2012,2012,,2022/08/02,,,read,,,,1,0
54968118,"The Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race",Walter Isaacson,"Isaacson, Walter",,"=""1982115858""","=""9781982115852""",3,4.30,Simon  Schuster,Hardcover,536,2021,2021,2022/08/01,2022/06/30,,,read,,,,1,0
8728667,"Berserk, Vol. 34",Kentaro Miura,"Miura, Kentaro",Duane Johnson,"=""1595825320""","=""9781595825322""",4,4.69,Dark Horse,Paperback,240,2010,2009,,2022/07/31,,,read,,,,1,0
50663055,Elder Race,Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1250768721""","=""9781250768728""",0,4.17,Tordotcom,Paperback,201,2021,2021,,2022/07/31,to-read,to-read (#690),to-read,,,,0,0
35827220,"Dogs of War (Dogs of War, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""""","=""""",0,4.25,Head of Zeus,Kindle Edition,262,2017,2017,,2022/07/31,to-read,to-read (#689),to-read,,,,0,0
13615,"Death Note, Vol. 1: Boredom (Death Note, #1)",Tsugumi Ohba,"Ohba, Tsugumi","Takeshi Obata, Pookie Rolf","=""1421501686""","=""9781421501680""",4,4.46,VIZ Media LLC,Paperback,195,2005,2004,,2022/07/26,,,read,,,,1,0
57693381,"The First Binding (Tales of Tremaine, #1)",R.R. Virdi,"Virdi, R.R.",,"=""1250796172""","=""9781250796172""",0,3.75,Tor Books,Hardcover,832,2022,2022,,2022/07/26,to-read,to-read (#688),to-read,,,,0,0
57945316,"Babel, Or the Necessity of Violence: An Arcane History of the Oxford Translators' Revolution",R.F. Kuang,"Kuang, R.F.",,"=""0063021420""","=""9780063021426""",0,4.35,Harper Voyager,Hardcover,545,2022,2022,,2022/07/26,to-read,to-read (#687),to-read,,,,0,0
58772703,Meet Us by the Roaring Sea,Akil Kumarasamy,"Kumarasamy, Akil",,"=""0374177708""","=""9780374177706""",0,3.96,"Farrar, Straus and Giroux",Hardcover,304,2022,2022,,2022/07/26,to-read,to-read (#686),to-read,,,,0,0
58727132,Eversion,Alastair Reynolds,"Reynolds, Alastair",,"=""0316462829""","=""9780316462822""",0,4.04,Orbit,Paperback,308,2022,2022,,2022/07/26,to-read,to-read (#685),to-read,,,,0,0
50623864,The Invisible Life of Addie LaRue,V.E. Schwab,"Schwab, V.E.",,"=""0765387565""","=""9780765387561""",5,4.22,Tor Books,Hardcover,444,2020,2020,2022/07/25,2021/07/12,,,read,,,,1,0
55535618,"Locklands (The Founders Trilogy, #3)",Robert Jackson Bennett,"Bennett, Robert Jackson",,"=""""","=""""",5,4.09,Del Rey Books,Kindle Edition,544,2022,2022,2022/07/19,2022/01/07,,,read,,,,1,0
6665847,"Daemon (Daemon, #1)",Daniel Suarez,"Suarez, Daniel",,"=""0451228731""","=""9780451228734""",0,4.16,Signet,Mass Market Paperback,632,2009,2006,,2022/07/16,to-read,to-read (#684),to-read,,,,0,0
17280233,"Poor Man's Fight (Poor Man's Fight, #1)",Elliott Kay,"Kay, Elliott",,"=""""","=""""",0,4.23,Amazon Digital Services,Kindle Edition,356,2013,2013,,2022/07/16,to-read,to-read (#683),to-read,,,,0,0
18755048,Ship of Theseus,J.J. Abrams,"Abrams, J.J.","Doug Dorst, V.M. Straka","=""""","=""""",0,3.87,Winged Shoes Press,Hardcover,456,2013,2013,,2022/07/12,to-read,to-read (#682),to-read,,,,0,0
18770398,Night Film,Marisha Pessl,"Pessl, Marisha",,"=""0812979788""","=""9780812979787""",0,3.78,Random House Trade Paperbacks,Paperback,640,2014,2013,,2022/07/12,to-read,to-read (#681),to-read,,,,0,0
15096164,"Pines (Wayward Pines, #1)",Blake Crouch,"Crouch, Blake",,"=""1612183956""","=""9781612183954""",0,3.94,Thomas & Mercer,Paperback,303,2012,2012,,2022/07/12,to-read,to-read (#680),to-read,,,,0,0
58951933,Wergen: The Alien Love War,Mercurio D. Rivera,"Rivera, Mercurio D.",,"=""""","=""9781914953019""",0,4.27,NewCon Press,Paperback,276,2021,2021,,2022/07/12,to-read,to-read (#679),to-read,,,,0,0
58885854,The Listeners: A History of Wiretapping in the United States,Brian Hochman,"Hochman, Brian",,"=""0674249283""","=""9780674249288""",0,3.80,Harvard University Press,Hardcover,368,2022,,,2022/07/12,currently-reading,currently-reading (#17),currently-reading,,,,1,0
56179356,"A Spindle Splintered (Fractured Fables, #1)",Alix E. Harrow,"Harrow, Alix E.",,"=""1250765358""","=""9781250765352""",0,3.66,Tordotcom,Hardcover,128,2021,2021,,2022/07/12,to-read,to-read (#678),to-read,,,,0,0
52578297,The Midnight Library,Matt Haig,"Haig, Matt",,"=""""","=""""",1,4.02,Viking,Hardcover,304,2020,2020,2022/07/11,2020/12/08,,,read,,,,1,0
58724872,"In the Shadow of Lightning (Glass Immortals, #1)",Brian  McClellan,"McClellan, Brian",,"=""1250755697""","=""9781250755698""",0,4.43,Tor Books,Hardcover,576,2022,2022,,2022/07/08,to-read,to-read (#677),to-read,,,,0,0
61397047,"Waybound (Cradle, #12)",Will Wight,"Wight, Will",,"=""""","=""""",0,4.59,,,,,,,2022/07/07,to-read,to-read (#676),to-read,,,,0,0
59515764,"Dreadgod (Cradle, #11)",Will Wight,"Wight, Will",,"=""""","=""""",5,4.69,,Kindle Edition,464,2022,2022,2022/07/07,2022/07/05,,,read,,,,1,0
17717,Labyrinths: Selected Stories & Other Writings,Jorge Luis Borges,"Borges, Jorge Luis","Donald A. Yates, James E. Irby, André Maurois","=""0811200124""","=""9780811200127""",0,4.45,New Directions,Paperback,260,1964,1962,,2022/07/06,to-read,to-read (#675),to-read,,,,0,0
338798,Ulysses,James Joyce,"Joyce, James","Morris L. Ernst, John M. Woolsey","=""""","=""""",0,3.75,Vintage,Paperback,783,1990,1922,,2022/07/06,to-read,to-read (#674),to-read,,,,0,0
43309529,"Chilling Effect (Chilling Effect, #1)",Valerie Valdes,"Valdes, Valerie",,"=""0062877232""","=""9780062877239""",3,3.56,Harper Voyager,Paperback,448,2019,2019,2022/07/05,2021/06/30,,,read,,,,1,0
57065516,The Perfect Run,Maxime J. Durand,"Durand, Maxime J.",,"=""""","=""""",0,4.37,,Kindle Edition,535,2021,2021,,2021/12/29,currently-reading,currently-reading (#16),currently-reading,,,,1,0
58939929,The Night Shift,Natalka Burian,"Burian, Natalka",,"=""0778333043""","=""9780778333043""",0,3.51,Park Row,Hardcover,336,2022,2022,,2022/06/28,to-read,to-read (#673),to-read,,,,0,0
59575945,The Awoken,Katelyn Monroe Howes,"Howes, Katelyn Monroe",,"=""0593185285""","=""9780593185285""",0,3.63,Dutton,Hardcover,416,2022,2022,,2022/06/28,to-read,to-read (#672),to-read,,,,0,0
920395,Only Forward,Michael Marshall Smith,"Smith, Michael Marshall",,"=""0006512666""","=""9780006512660""",0,4.23,HarperCollins Publishers,Paperback,310,1998,1994,,2022/06/27,to-read,to-read (#671),to-read,,,,0,0
49405286,The Dragon's Banker,Scott   Warren,"Warren, Scott",,"=""""","=""""",0,4.14,Scott Warren,Kindle Edition,255,2019,2019,,2022/06/27,to-read,to-read (#670),to-read,,,,0,0
55040182,"Miss Percy's Pocket Guide to the Care and Feeding of British Dragons (Miss Percy Guide, #1)",Quenby Olson,"Olson, Quenby",,"=""""","=""""",0,4.20,,ebook,,2021,2021,,2022/06/27,to-read,to-read (#669),to-read,,,,0,0
33916024,Sourdough,Robin Sloan,"Sloan, Robin",,"=""0374203105""","=""9780374203108""",0,3.76,"MCD Farrar, Straus and Giroux",Hardcover,259,2017,2017,,2022/06/27,to-read,to-read (#668),to-read,,,,0,0
52505707,MBS: The Rise to Power of Mohammed bin Salman,Ben  Hubbard,"Hubbard, Ben",,"=""1984823825""","=""9781984823823""",0,4.14,Tim Duggan Books,Hardcover,384,2020,2020,,2022/06/26,to-read,to-read (#667),to-read,,,,0,0
28220647,"Seven Surrenders (Terra Ignota, #2)",Ada Palmer,"Palmer, Ada",,"=""0765378027""","=""9780765378026""",0,4.20,Tor Books,Hardcover,365,2017,2017,,2022/06/21,to-read,to-read (#666),to-read,,,,0,0
26114545,"Too Like the Lightning (Terra Ignota, #1)",Ada Palmer,"Palmer, Ada",,"=""0765378000""","=""9780765378002""",5,3.81,Tor Books,Hardcover,432,2016,2016,2022/06/21,2020/05/22,,,read,,,,1,0
23014670,The Book of Speculation,Erika Swyler,"Swyler, Erika",,"=""125005480X""","=""9781250054807""",0,3.61,St. Martin's Press,Hardcover,339,2015,2015,,2022/06/20,to-read,to-read (#665),to-read,,,,0,0
1232,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)",Carlos Ruiz Zafón,"Zafón, Carlos Ruiz",Lucia Graves,"=""""","=""""",0,4.29,Penguin Books,Paperback,487,2005,2001,,2022/06/20,to-read,to-read (#664),to-read,,,,0,0
5043,"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,"Follett, Ken",,"=""""","=""""",0,4.33,NAL Trade,Paperback,976,2002,1989,,2022/06/13,currently-reading,currently-reading (#15),currently-reading,,,,1,0
9557,Sputnik Sweetheart,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""0099448475""","=""9780099448471""",3,3.83,Vintage,Paperback,229,2002,1999,2022/06/12,2022/05/31,,,read,,,,1,0
54785515,Four Thousand Weeks: Time Management for Mortals,Oliver Burkeman,"Burkeman, Oliver",,"=""0374159122""","=""9780374159122""",0,4.26,"Farrar, Straus and Giroux",Hardcover,288,2021,2021,,2022/06/07,currently-reading,currently-reading (#14),currently-reading,,,,1,0
60222807,Legends & Lattes,Travis  Baldree,"Baldree, Travis",,"=""""","=""""",4,4.37,Cryptid Press,Kindle Edition,296,2022,2022,2022/06/07,2022/06/03,,,read,,,,1,0
30966931,"The Terran Privateer (Duchy of Terra, #1)",Glynn Stewart,"Stewart, Glynn",,"=""""","=""""",0,4.29,Faolan's Pen Publishing Inc.,Kindle Edition,509,2016,2016,,2022/06/01,to-read,to-read (#663),to-read,,,,0,0
23848809,"Starship's Mage: Omnibus (Starship's Mage, #1)",Glynn Stewart,"Stewart, Glynn",,"=""""","=""""",0,4.22,Faolan's Pen Publishing Inc.,Kindle Edition,299,2014,2014,,2022/06/01,to-read,to-read (#662),to-read,,,,0,0
49239093,The Evening and the Morning,Ken Follett,"Follett, Ken",,"=""0525954988""","=""9780525954989""",3,4.38,Viking,Hardcover,913,2020,2020,2022/05/31,2022/05/18,,,read,,,,1,0
52766901,The Deep,Rivers Solomon,"Solomon, Rivers","Daveed Diggs, William Hutson, Jonathan Snipes","=""1534439870""","=""9781534439870""",0,3.79,Gallery / Saga Press,Paperback,166,2020,2019,,2020/07/20,to-read,to-read (#288),to-read,,,,0,0
25191,A Personal Matter,Kenzaburō Ōe,"Ōe, Kenzaburō",John Nathan,"=""0802150616""","=""9780802150615""",0,3.90,Grove Press,Paperback,165,1994,1964,,2022/05/29,to-read,to-read (#661),to-read,,,,0,0
60556442,"Ar'Kendrithyst (Ar'Kendrithyst, #1)",Arcs,"Arcs, Arcs",,"=""""","=""""",0,4.22,,ebook,968,2020,,,2022/05/28,to-read,to-read (#660),to-read,,,,0,0
39713593,"Compass Rose (Compass Rose, #1)",Anna  Burke,"Burke, Anna",,"=""1612941192""","=""9781612941196""",0,4.36,Bywater Books,Paperback,375,2018,2018,,2022/05/25,to-read,to-read (#659),to-read,,,,0,0
25713878,Scientific Principles of Strength Training,Mike Israetel,"Israetel, Mike","James  Hoffmann, Chad Wesley Smith","=""""","=""""",0,4.58,,ebook,371,2015,2015,,2022/05/24,currently-reading,currently-reading (#13),currently-reading,,,,1,0
58724607,The City Inside,Samit Basu,"Basu, Samit",Kuri Huang,"=""1250827485""","=""9781250827487""",0,3.32,Tordotcom,Hardcover,244,2022,2020,,2022/05/24,to-read,to-read (#658),to-read,,,,0,0
39026990,How to Invent Everything: A Survival Guide for the Stranded Time Traveler,Ryan North,"North, Ryan",,"=""073522014X""","=""9780735220140""",0,4.15,Riverhead Books,Hardcover,437,2018,2018,,2022/05/23,to-read,to-read (#657),to-read,,,,0,0
57648017,The Storyteller: Tales of Life and Music,Dave Grohl,"Grohl, Dave",,"=""0063076098""","=""9780063076099""",2,4.49, Dey Street Books ,Hardcover,384,2021,2021,2022/05/19,2022/04/30,,,read,,,,1,0
8667848,"A Discovery of Witches (All Souls, #1)",Deborah Harkness,"Harkness, Deborah",,"=""0670022411""","=""9780670022410""",0,4.02,Viking Penguin,Hardcover,579,2011,2011,,2022/05/17,to-read,to-read (#656),to-read,,,,0,0
17910048,"The Goblin Emperor (The Goblin Emperor, #1)",Katherine Addison,"Addison, Katherine",,"=""076532699X""","=""9780765326997""",2,4.07,Tor Books,Hardcover,446,2014,2014,2022/05/17,2021/04/22,,,read,,,,1,0
59838811,Upgrade,Blake Crouch,"Crouch, Blake",,"=""0593157532""","=""9780593157534""",0,3.84,Ballantine Books,Hardcover,352,2022,2022,,2022/05/17,to-read,to-read (#655),to-read,,,,0,0
58725025,"Ordinary Monsters (The Talents Trilogy, #1)",J.M. Miro,"Miro, J.M.",,"=""1250833663""","=""9781250833662""",0,3.85,Flatiron Books,Hardcover,672,2022,2022,,2022/05/17,to-read,to-read (#654),to-read,,,,0,0
60105192,Mother of Learning,Nobody103,"Nobody103, Nobody103",,"=""""","=""""",5,4.69,,ebook,2882,2011,2011,,2022/05/16,,,read,,,,1,0
11872850,The Man in the High Castle,Philip K. Dick,"Dick, Philip K.",,"=""0547572484""","=""9780547572482""",3,3.61,Mariner Books,Paperback,274,2012,1962,2022/05/15,2020/07/07,,,read,,,,1,0
50905325,Prosper's Demon,K.J. Parker,"Parker, K.J.",,"=""1250260507""","=""9781250260505""",0,3.74,Tor.com,Paperback,112,2020,2020,,2022/05/12,to-read,to-read (#653),to-read,,,,0,0
31138556,Homo Deus: A History of Tomorrow,Yuval Noah Harari,"Harari, Yuval Noah",,"=""""","=""""",3,4.22,Harper,Kindle Edition,450,2017,2015,2022/05/10,2022/03/21,,,read,,,,1,0
60835862,The Final Flaw,Michael R. Sullivan,"Sullivan, Michael R.",,"=""""","=""""",0,3.91,,Paperback,282,2022,2022,,2022/05/07,to-read,to-read (#652),to-read,,,,0,0
3392293,Ghosts,César Aira,"Aira, César",Chris    Andrews,"=""0811217426""","=""9780811217422""",0,3.60,New Directions,Paperback,139,2009,1990,,2022/05/05,to-read,to-read (#651),to-read,,,,0,0
52822248,"Ashes of the Sun (Burningblade & Silvereye, #1)",Django Wexler,"Wexler, Django",,"=""0316519545""","=""9780316519540""",0,4.01,Orbit,Paperback,592,2020,2020,,2022/05/04,to-read,to-read (#650),to-read,,,,0,0
55777447,"Gunmetal Gods (Gunmetal Gods, #1)",Zamil Akhtar,"Akhtar, Zamil",,"=""""","=""""",0,4.02,Independently Published,Kindle Edition,475,2020,2020,,2022/05/04,to-read,to-read (#649),to-read,,,,0,0
51802456,"The Bird Way: A New Look at How Birds Talk, Work, Play, Parent, and Think",Jennifer Ackerman,"Ackerman, Jennifer",,"=""0735223017""","=""9780735223011""",2,4.22,Penguin Press,Hardcover,368,2020,2020,2022/05/04,2022/04/04,,,read,,,,1,0
2001695,"Berserk, Vol. 21",Kentaro Miura,"Miura, Kentaro",Duane Johnson,"=""1593077467""","=""9781593077464""",3,4.66,Dark Horse Manga,Paperback,240,2008,2001,,2022/05/04,,,read,,,,1,0
20170404,Station Eleven,Emily St. John Mandel,"Mandel, Emily St. John",,"=""0385353308""","=""9780385353304""",3,4.07,Knopf,Hardcover,333,2014,2014,2022/05/03,2021/08/06,,,read,,,,1,0
41806641,An Elegant Defense: The Extraordinary New Science of the Immune System: A Tale in Four Lives,Matt Richtel,"Richtel, Matt",,"=""""","=""""",3,4.07,William Morrow,Kindle Edition,448,2019,2019,2022/05/02,2022/03/26,,,read,,,,1,0
17935230,The Wages of Humanity,Liu Cixin,"Cixin, Liu",Holger Nahm,"=""""","=""""",0,3.90,Beijing Guomi Digital Technology Co.,ebook,51,2012,2012,,2022/04/30,to-read,to-read (#648),to-read,,,,0,0
248872,"Berserk, Vol. 10",Kentaro Miura,"Miura, Kentaro",Duane Johnson,"=""1593073313""","=""9781593073312""",3,4.70,Dark Horse Manga,Paperback,237,2006,1995,,2022/04/27,,,read,,,,1,0
55278507,"Shards of Earth (The Final Architecture, #1)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1549106392""","=""9781549106392""",0,4.20,Orbit,Audiobook,,2021,2021,,2022/04/26,to-read,to-read (#647),to-read,,,,0,0
38447,"The Handmaid’s Tale (The Handmaid's Tale, #1)",Margaret Atwood,"Atwood, Margaret",,"=""""","=""""",3,4.13,Anchor Books,Paperback,314,1998,1985,2022/04/25,2019/02/24,,,read,,,,1,0
